Pipeline	DisorderID	DisorderName	TP	FN	FN+FP	affected	FNwHet	FNwCNVHet	FNw_Multi_HetGene	FNFPwHet	FNFPwCNVHet	FNFPw_Multi_HetGene
test_AA10.6.NonSyn.01_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	4	2	0	6	1	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	73	Multiple Carboxylase Deficiency (MCD)	1	2	0	3	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	76	Propionic Acidemia (PA)	1	3	1	5	1	0	0	1	0	0
test_AA10.6.NonSyn.01_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	20	33	2	55	19	0	0	2	0	0
test_AA10.6.NonSyn.01_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	2	0	3	2	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	79	Tyrosinemia type I	3	4	0	7	1	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	21	18	0	39	8	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	4	0	5	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_filter1	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
AA10.4_filter1	1	Phenylketonuria (PKU) 	57	4	0	61	4	0	0	0	0	0
AA10.4_filter1	104	Methylmalonic Acidemia, unclassified (MMA)	5	2	0	7	1	0	0	0	0	0
AA10.4_filter1	109	Remethylation Defects (MTHFR, MTR, MTRR, Cbl D v1, Cbl G Deficiencies)	1	0	0	1	0	0	0	0	0	0
AA10.4_filter1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	10	2	0	12	0	0	0	0	0	0
AA10.4_filter1	2	Hyperphenylalaninemia, variant	22	0	0	22	0	0	0	0	0	0
AA10.4_filter1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
AA10.4_filter1	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.4_filter1	4	Hyperphenylalaninemia, benign	29	4	0	33	3	0	0	0	0	0
AA10.4_filter1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	4	1	0	5	0	0	0	0	0	0
AA10.4_filter1	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
AA10.4_filter1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	28	10	1	39	10	0	0	1	0	0
AA10.4_filter1	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	2	0	0	2	0	0	0	0	0	0
AA10.4_filter1	49	Argininemia/Arginase Deficiency (ARG)	3	0	0	3	0	0	0	0	0	0
AA10.4_filter1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	10	0	0	10	0	0	0	0	0	0
AA10.4_filter1	51	Beta-Ketothiolase Deficiency (BKT)	3	0	0	3	0	0	0	0	0	0
AA10.4_filter1	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.4_filter1	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	4	2	0	6	1	0	0	0	0	0
AA10.4_filter1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	33	8	2	43	2	0	0	1	0	0
AA10.4_filter1	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
AA10.4_filter1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	15	4	0	19	3	0	0	0	0	0
AA10.4_filter1	59	Glutaric Acidemia type I (GA1)	28	4	0	32	1	0	0	0	0	0
AA10.4_filter1	62	Hypermethioninemia (MET/MAT Deficiency)	6	3	2	11	3	0	0	1	0	0
AA10.4_filter1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	9	2	0	11	2	0	0	0	0	0
AA10.4_filter1	64	Isovaleric Acidemia (IVA)	26	4	1	31	3	0	0	0	0	0
AA10.4_filter1	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	9	0	0	9	0	0	0	0	0	0
AA10.4_filter1	66	Maple Syrup Urine Disease (MSUD)	21	3	1	25	2	0	0	1	0	0
AA10.4_filter1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	143	15	2	160	15	0	0	1	0	0
AA10.4_filter1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	27	1	0	28	0	0	0	0	0	0
AA10.4_filter1	70	Methylmalonic Acidemia mut 0 (MMA)	19	0	0	19	0	0	0	0	0	0
AA10.4_filter1	71	Methylmalonic Acidemia mut- (MMA)	8	11	1	20	1	0	0	0	0	0
AA10.4_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	7	2	0	9	0	0	0	0	0	0
AA10.4_filter1	73	Multiple Carboxylase Deficiency (MCD)	2	2	0	4	0	0	0	0	0	0
AA10.4_filter1	76	Propionic Acidemia (PA)	8	0	0	8	0	0	0	0	0	0
AA10.4_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	31	36	2	69	26	0	0	1	0	0
AA10.4_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	4	0	0	4	0	0	0	0	0	0
AA10.4_filter1	79	Tyrosinemia type I	7	0	0	7	0	0	0	0	0	0
AA10.4_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	35	9	0	44	5	0	0	0	0	0
AA10.4_filter1	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.4_filter1	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	2	3	0	5	0	0	0	0	0	0
AA10.4_filter1	89	Ethylmalonic Encephalopathy (EE)	2	0	0	2	0	0	0	0	0	0
AA10.4_filter1	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.4_filter1	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
AA10.3_filter3	1	Phenylketonuria (PKU) 	42	2	0	44	2	0	0	0	0	0
AA10.3_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	6	1	0	7	0	0	0	0	0	0
AA10.3_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	7	1	0	8	0	0	0	0	0	0
AA10.3_filter3	2	Hyperphenylalaninemia, variant	14	0	0	14	0	0	0	0	0	0
AA10.3_filter3	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.3_filter3	4	Hyperphenylalaninemia, benign	25	3	0	28	2	0	0	0	0	0
AA10.3_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	23	7	1	31	7	0	0	1	0	0
AA10.3_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	49	Argininemia/Arginase Deficiency (ARG)	3	0	0	3	0	0	0	0	0	0
AA10.3_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	10	0	0	10	0	0	0	0	0	0
AA10.3_filter3	51	Beta-Ketothiolase Deficiency (BKT)	2	0	0	2	0	0	0	0	0	0
AA10.3_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	2	2	0	4	1	0	0	0	0	0
AA10.3_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	29	7	2	38	1	0	0	1	0	0
AA10.3_filter3	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
AA10.3_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	13	4	0	17	3	0	0	0	0	0
AA10.3_filter3	59	Glutaric Acidemia type I (GA1)	24	4	0	28	1	0	0	0	0	0
AA10.3_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	7	1	1	9	1	0	0	0	0	0
AA10.3_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	9	1	0	10	1	0	0	0	0	0
AA10.3_filter3	64	Isovaleric Acidemia (IVA)	20	7	1	28	3	0	0	0	0	0
AA10.3_filter3	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	7	0	0	7	0	0	0	0	0	0
AA10.3_filter3	66	Maple Syrup Urine Disease (MSUD)	17	3	0	20	3	1	2	0	0	0
AA10.3_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	127	13	0	140	12	1	0	0	0	0
AA10.3_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	22	2	0	24	0	0	0	0	0	0
AA10.3_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	16	1	0	17	1	1	0	0	0	0
AA10.3_filter3	71	Methylmalonic Acidemia mut- (MMA)	6	10	1	17	1	0	0	0	0	0
AA10.3_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	7	1	0	8	0	0	0	0	0	0
AA10.3_filter3	73	Multiple Carboxylase Deficiency (MCD)	2	2	0	4	0	0	0	0	0	0
AA10.3_filter3	76	Propionic Acidemia (PA)	8	0	0	8	0	0	0	0	0	0
AA10.3_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	24	31	2	57	23	0	0	2	0	0
AA10.3_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	4	0	0	4	0	0	0	0	0	0
AA10.3_filter3	79	Tyrosinemia type I	6	0	0	6	0	0	0	0	0	0
AA10.3_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	33	6	0	39	5	0	0	0	0	0
AA10.3_filter3	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.3_filter3	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	2	3	0	5	0	0	0	0	0	0
AA10.3_filter3	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
AA10.3_filter3	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.3_filter3	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
test_AA10.2_filter3	1	Phenylketonuria (PKU) 	26	2	0	28	2	0	0	0	0	0
test_AA10.2_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	4	1	0	5	0	0	0	0	0	0
test_AA10.2_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	6	0	0	6	0	0	0	0	0	0
test_AA10.2_filter3	2	Hyperphenylalaninemia, variant	8	0	0	8	0	0	0	0	0	0
test_AA10.2_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
test_AA10.2_filter3	4	Hyperphenylalaninemia, benign	15	3	0	18	2	0	0	0	0	0
test_AA10.2_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
test_AA10.2_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
test_AA10.2_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	12	7	1	20	7	0	0	1	0	0
test_AA10.2_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	1	0	0	1	0	0	0	0	0	0
test_AA10.2_filter3	49	Argininemia/Arginase Deficiency (ARG)	3	0	0	3	0	0	0	0	0	0
test_AA10.2_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	9	0	0	9	0	0	0	0	0	0
test_AA10.2_filter3	51	Beta-Ketothiolase Deficiency (BKT)	2	0	0	2	0	0	0	0	0	0
test_AA10.2_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.2_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	2	2	0	4	1	0	0	0	0	0
test_AA10.2_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	20	7	2	29	1	0	0	1	0	0
test_AA10.2_filter3	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
test_AA10.2_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	11	2	0	13	1	0	0	0	0	0
test_AA10.2_filter3	59	Glutaric Acidemia type I (GA1)	23	4	0	27	1	0	0	0	0	0
test_AA10.2_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	6	1	1	8	1	0	0	0	0	0
test_AA10.2_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	7	0	0	7	0	0	0	0	0	0
test_AA10.2_filter3	64	Isovaleric Acidemia (IVA)	21	4	1	26	3	0	0	0	0	0
test_AA10.2_filter3	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	7	0	0	7	0	0	0	0	0	0
test_AA10.2_filter3	66	Maple Syrup Urine Disease (MSUD)	17	1	0	18	1	0	0	0	0	0
test_AA10.2_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	117	10	1	128	10	0	0	0	0	0
test_AA10.2_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	21	1	0	22	0	0	0	0	0	0
test_AA10.2_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	16	0	0	16	0	0	0	0	0	0
test_AA10.2_filter3	71	Methylmalonic Acidemia mut- (MMA)	5	10	1	16	1	0	0	0	0	0
test_AA10.2_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	5	1	0	6	0	0	0	0	0	0
test_AA10.2_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	2	0	3	0	0	0	0	0	0
test_AA10.2_filter3	76	Propionic Acidemia (PA)	5	0	0	5	0	0	0	0	0	0
test_AA10.2_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	18	25	2	45	18	0	0	2	0	0
test_AA10.2_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	3	0	0	3	0	0	0	0	0	0
test_AA10.2_filter3	79	Tyrosinemia type I	6	0	0	6	0	0	0	0	0	0
test_AA10.2_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	29	6	0	35	5	0	0	0	0	0
test_AA10.2_filter3	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
test_AA10.2_filter3	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	2	3	0	5	0	0	0	0	0	0
test_AA10.2_filter3	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
test_AA10.2_filter3	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
test_AA10.2_filter3	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	1	Phenylketonuria (PKU) 	9	12	0	21	9	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	104	Methylmalonic Acidemia, unclassified (MMA)	0	2	0	2	2	0	1	0	0	0
val_AA10.6.NonSyn.01_filter2	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	2	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	2	Hyperphenylalaninemia, variant	4	3	0	7	3	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	4	Hyperphenylalaninemia, benign	9	2	0	11	2	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	8	7	0	15	5	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	0	0	1	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	51	Beta-Ketothiolase Deficiency (BKT)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	4	4	1	9	2	0	0	1	0	0
val_AA10.6.NonSyn.01_filter2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	3	0	5	3	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	62	Hypermethioninemia (MET/MAT Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	2	0	3	1	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	66	Maple Syrup Urine Disease (MSUD)	1	1	1	3	1	0	0	1	0	0
val_AA10.6.NonSyn.01_filter2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	14	3	0	17	3	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	0	1	1	2	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.6.NonSyn.01_filter2	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	1	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	7	7	0	14	3	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	2	3	0	5	1	0	0	0	0	0
val_AA10.6.NonSyn.01_filter2	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
AA10.6_filter1	1	Phenylketonuria (PKU) 	57	4	0	61	4	0	0	0	0	0
AA10.6_filter1	104	Methylmalonic Acidemia, unclassified (MMA)	5	2	0	7	1	0	0	0	0	0
AA10.6_filter1	109	Remethylation Defects (MTHFR, MTR, MTRR, Cbl D v1, Cbl G Deficiencies)	1	0	0	1	0	0	0	0	0	0
AA10.6_filter1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	9	3	0	12	0	0	0	0	0	0
AA10.6_filter1	2	Hyperphenylalaninemia, variant	22	0	0	22	0	0	0	0	0	0
AA10.6_filter1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
AA10.6_filter1	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.6_filter1	4	Hyperphenylalaninemia, benign	29	4	0	33	3	0	0	0	0	0
AA10.6_filter1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	4	1	0	5	0	0	0	0	0	0
AA10.6_filter1	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
AA10.6_filter1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	28	10	1	39	10	0	0	1	0	0
AA10.6_filter1	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	2	0	0	2	0	0	0	0	0	0
AA10.6_filter1	49	Argininemia/Arginase Deficiency (ARG)	3	0	0	3	0	0	0	0	0	0
AA10.6_filter1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	10	0	0	10	0	0	0	0	0	0
AA10.6_filter1	51	Beta-Ketothiolase Deficiency (BKT)	3	0	0	3	0	0	0	0	0	0
AA10.6_filter1	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.6_filter1	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	4	2	0	6	1	0	0	0	0	0
AA10.6_filter1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	33	8	2	43	2	0	0	1	0	0
AA10.6_filter1	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
AA10.6_filter1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	15	4	0	19	3	0	0	0	0	0
AA10.6_filter1	59	Glutaric Acidemia type I (GA1)	28	4	0	32	1	0	0	0	0	0
AA10.6_filter1	62	Hypermethioninemia (MET/MAT Deficiency)	6	3	2	11	3	0	0	1	0	0
AA10.6_filter1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	9	2	0	11	2	0	0	0	0	0
AA10.6_filter1	64	Isovaleric Acidemia (IVA)	23	7	1	31	3	0	0	0	0	0
AA10.6_filter1	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	9	0	0	9	0	0	0	0	0	0
AA10.6_filter1	66	Maple Syrup Urine Disease (MSUD)	19	4	2	25	3	1	1	2	1	1
AA10.6_filter1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	142	17	1	160	16	1	0	1	0	0
AA10.6_filter1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	26	2	0	28	0	0	0	0	0	0
AA10.6_filter1	70	Methylmalonic Acidemia mut 0 (MMA)	18	1	0	19	1	1	0	0	0	0
AA10.6_filter1	71	Methylmalonic Acidemia mut- (MMA)	8	11	1	20	1	0	0	0	0	0
AA10.6_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	7	2	0	9	0	0	0	0	0	0
AA10.6_filter1	73	Multiple Carboxylase Deficiency (MCD)	2	2	0	4	0	0	0	0	0	0
AA10.6_filter1	76	Propionic Acidemia (PA)	8	0	0	8	0	0	0	0	0	0
AA10.6_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	31	36	2	69	26	0	0	1	0	0
AA10.6_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	4	0	0	4	0	0	0	0	0	0
AA10.6_filter1	79	Tyrosinemia type I	7	0	0	7	0	0	0	0	0	0
AA10.6_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	35	9	0	44	5	0	0	0	0	0
AA10.6_filter1	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.6_filter1	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	2	3	0	5	0	0	0	0	0	0
AA10.6_filter1	89	Ethylmalonic Encephalopathy (EE)	2	0	0	2	0	0	0	0	0	0
AA10.6_filter1	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
AA10.6_filter1	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.1_batch1	1	Phenylketonuria (PKU) 	21	0	0	21	0	0	0	0	0	0
val_AA10.1_batch1	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_batch1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	2	1	0	3	0	0	0	0	0	0
val_AA10.1_batch1	2	Hyperphenylalaninemia, variant	7	0	0	7	0	0	0	0	0	0
val_AA10.1_batch1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_batch1	4	Hyperphenylalaninemia, benign	11	0	0	11	0	0	0	0	0	0
val_AA10.1_batch1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_batch1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	14	1	0	15	1	0	0	0	0	0
val_AA10.1_batch1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_batch1	51	Beta-Ketothiolase Deficiency (BKT)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_batch1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.1_batch1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	4	2	0	6	2	0	0	0	0	0
val_AA10.1_batch1	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_batch1	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
